Id_Provincia,Provincia,Id_Partido,Partido,Id_Localidad,Localidad,ADSL,Cablemódem,Dial Up,Fibra óptica,Satelital,Wireless,Telefonía Fija,3G,4G,Link,Latitud,Longitud
4,CORDOBA,62,Unión,506,Idiazabal,None,None,None,SI,SI,None,SI,SI,SI,14182130.0,-32.813142666622,-63.0329101219103
4,CORDOBA,62,Unión,507,Justiniano Posse,None,None,None,SI,None,SI,SI,SI,SI,14182140.0,-32.883580112369,-62.6802767037884
3,CABA,40,COMUNA 12,508,VILLA PUEYRREDON,SI,SI,SI,SI,SI,SI,SI,SI,SI,2000010.0,-34.5821104495703,-58.5034848793052
5,LA PAMPA,61,Toay,509,Toay,SI,SI,None,SI,SI,SI,SI,SI,SI,42140020.0,-36.6751577652887,-64.3803253806581
5,LA PAMPA,68,Trenel,510,Arata,None,None,None,SI,SI,SI,SI,SI,SI,42147010.0,-35.6381231858073,-64.3574125644643
5,LA PAMPA,68,Trenel,511,Metileo,None,None,None,None,SI,SI,SI,SI,SI,42147020.0,-35.7732438729278,-63.9428308886673
5,LA PAMPA,68,Trenel,512,Trenel,SI,None,None,SI,SI,SI,SI,SI,SI,42147030.0,-35.6941743318846,-64.1358999676104
5,LA PAMPA,69,Utracán,513,Ataliva Roca,None,None,None,SI,SI,SI,SI,SI,SI,42154010.0,-37.0323315728651,-64.2865724433513
5,LA PAMPA,69,Utracán,514,Chacharramendi,None,None,None,None,SI,SI,SI,None,SI,42154020.0,-37.3318147762102,-65.650772794634
5,LA PAMPA,69,Utracán,515,Colonia Santa María,None,None,SI,SI,None,SI,SI,None,None,42154030.0,-37.4952435783299,-64.2248805481774
5,LA PAMPA,69,Utracán,516,General Acha,SI,SI,None,SI,SI,SI,SI,SI,SI,42154040.0,-37.373672668717,-64.6038964711256
5,LA PAMPA,69,Utracán,517,Quehué,None,None,None,SI,SI,SI,SI,None,None,42154050.0,-37.1212005028742,-64.5133661628312
5,LA PAMPA,69,Utracán,518,Unanué,None,None,None,SI,None,SI,None,None,None,42154060.0,-37.5439767222425,-64.3525554864311
12,LA RIOJA,70,Arauco,519,Aimogasta,SI,SI,None,SI,SI,SI,SI,SI,SI,46007010.0,-28.5589898446523,-66.8272851017638
12,LA RIOJA,70,Arauco,520,Arauco,None,None,None,None,None,None,None,None,None,46007020.0,-28.5834031870202,-66.8036412937626
12,LA RIOJA,70,Arauco,521,Bañado de los Pantanos,None,None,None,None,None,None,None,None,None,46007030.0,-28.3871788034279,-66.8369122348367
12,LA RIOJA,70,Arauco,522,Estación Mazán,None,None,None,None,SI,SI,None,None,None,46007040.0,-28.6648262993633,-66.5166195609666
12,LA RIOJA,70,Arauco,523,Machigasta,None,None,None,None,None,None,None,SI,None,46007040.0,-28.5410843774809,-66.8070296105313
12,LA RIOJA,70,Arauco,524,San Antonio,None,None,None,None,None,None,None,None,SI,46007040.0,-28.5553801376497,-66.8013856528183
12,LA RIOJA,70,Arauco,525,Termas de Santa Teresita,None,None,None,None,None,None,None,None,None,46007045.0,-28.591774966521,-66.5563885931113
12,LA RIOJA,70,Arauco,526,Villa Mazán,None,None,None,None,None,SI,SI,None,None,46007050.0,-28.6586281834455,-66.5552758852995
6,RIO NEGRO,48,Bariloche,527,San Carlos de Bariloche,SI,SI,SI,SI,SI,SI,SI,SI,SI,62021060.0,-41.1369282850916,-71.2990645403113
6,RIO NEGRO,48,Bariloche,528,Villa Campanario,None,None,None,None,None,None,None,SI,SI,62021030.0,-41.0649702714092,-71.4726736795373
6,RIO NEGRO,48,Bariloche,529,Villa Catedral,SI,None,None,None,None,None,SI,SI,SI,62021080.0,-41.1666351264313,-71.4375745404969
6,RIO NEGRO,48,Bariloche,530,Villa Llao Llao,SI,None,None,None,None,None,SI,SI,SI,62021030.0,-41.0697604387258,-71.5396513534561
6,RIO NEGRO,48,Bariloche,531,Villa Los Coihues,None,None,None,None,SI,None,None,SI,SI,62021100.0,-41.1575793746786,-71.4131558610974
6,RIO NEGRO,48,Bariloche,532,Villa Mascardi,None,None,None,SI,None,None,None,SI,SI,62021110.0,-41.3495536441427,-71.5090416294131
6,RIO NEGRO,71,Conesa,533,Barrio Colonia Conesa,None,None,None,None,None,None,None,None,None,62028010.0,-40.1405715071916,-64.3297427915782
6,RIO NEGRO,71,Conesa,534,Barrio Planta Compresora de Gas,None,None,None,None,None,None,None,None,None,62028030.0,-40.0564744924401,-64.4726087632632
6,RIO NEGRO,71,Conesa,35,General Conesa,SI,None,None,SI,SI,None,SI,SI,SI,62028020.0,-40.1047354258125,-64.452961945825
6,RIO NEGRO,72,El Cuy,535,Aguada Guzmán,None,None,None,None,SI,None,None,None,None,62035010.0,-39.9787588388031,-68.8683979876685
6,RIO NEGRO,72,El Cuy,536,Cerro Policía,None,None,None,SI,None,None,SI,SI,SI,62035020.0,-39.7252943733893,-68.4939533269128
6,RIO NEGRO,72,El Cuy,537,El Cuy,SI,None,SI,SI,SI,None,SI,None,None,62035030.0,-39.9230912187031,-68.3369498427779
6,RIO NEGRO,72,El Cuy,538,Las Perlas,None,None,None,SI,SI,SI,None,SI,SI,62035040.0,-38.9840690690676,-68.1403501822625
6,RIO NEGRO,72,El Cuy,539,Mencué,None,None,None,None,SI,None,SI,None,None,62035050.0,-40.4229029710507,-69.6143877108253
6,RIO NEGRO,72,El Cuy,540,Valle Azul,None,None,None,None,SI,SI,SI,None,None,62035080.0,-39.1404827453952,-66.7285641693515
6,RIO NEGRO,73,General Roca,541,Allen,SI,None,SI,SI,SI,SI,SI,SI,SI,62042010.0,-38.9795106570689,-67.828021398161
6,RIO NEGRO,73,General Roca,542,Bajo San Cayetano,None,None,None,None,None,None,None,SI,SI,62042020.0,-38.7513229744846,-68.0085536061591
6,RIO NEGRO,73,General Roca,543,Barda del Medio,None,None,SI,None,SI,SI,SI,SI,SI,62042030.0,-38.7246633358539,-68.1580560913419
6,RIO NEGRO,73,General Roca,544,Barrio Blanco,None,None,None,None,None,None,None,None,None,62042040.0,-39.0309641335839,-67.7863228650653
6,RIO NEGRO,73,General Roca,545,Barrio Calle Ciega Nº10,None,None,None,None,None,None,None,None,None,62042050.0,-39.0230092190232,-67.8005036132985
6,RIO NEGRO,73,General Roca,546,Barrio Calle Ciega Nº6,None,None,None,None,None,None,None,None,None,62042060.0,-39.0430891464152,-67.752065842081
6,RIO NEGRO,73,General Roca,547,Barrio Canale,None,None,None,None,None,None,None,None,None,62042070.0,-39.0682963331395,-67.6389236900117
6,RIO NEGRO,73,General Roca,548,Barrio Chacra Monte,None,None,None,None,None,None,SI,SI,SI,62042080.0,-39.0516494451284,-67.6345853523327
6,RIO NEGRO,73,General Roca,549,Barrio Costa Este,None,None,None,None,None,None,None,None,None,62042090.0,-39.0418587269806,-67.8075970544366
6,RIO NEGRO,73,General Roca,550,Barrio Costa Linda,None,None,None,None,None,None,None,None,None,62042100.0,-38.9435967131876,-67.9095130600985
6,RIO NEGRO,73,General Roca,551,Barrio Costa Oeste,None,None,None,None,None,None,None,SI,SI,62042110.0,-39.0280740237159,-67.8406950461568
6,RIO NEGRO,73,General Roca,552,Barrio Destacamento,None,None,None,None,SI,None,None,None,None,62042115.0,-37.688801948065,-67.8695487107459
6,RIO NEGRO,73,General Roca,553,Barrio El Labrador,None,None,None,None,None,SI,None,None,None,62042120.0,-38.6719231721601,-68.2343296924898
6,RIO NEGRO,73,General Roca,554,Barrio El Maruchito,None,None,None,None,None,None,None,None,None,62042130.0,-38.9965483470472,-67.7600066651023
6,RIO NEGRO,73,General Roca,555,Barrio El Petróleo,None,None,None,None,None,None,None,None,None,62042140.0,-39.0639270176593,-67.5120162799717
6,RIO NEGRO,73,General Roca,556,Barrio El Treinta,None,None,None,None,None,None,None,SI,SI,62042297.0,-38.8937119363148,-67.971068167392
6,RIO NEGRO,73,General Roca,557,Barrio Emergente,None,None,None,None,None,None,None,SI,None,62042143.0,-39.001652251504,-67.8506842254546
6,RIO NEGRO,73,General Roca,558,Barrio Fátima,None,None,None,None,None,None,None,None,None,62042147.0,-39.05317,-67.47297
6,RIO NEGRO,73,General Roca,559,Barrio Frontera,None,None,None,None,None,None,None,None,None,62042150.0,-39.071916321907,-67.7129100460388
6,RIO NEGRO,73,General Roca,560,Barrio Goretti,None,None,None,None,None,None,None,None,None,62042297.0,-38.9655980210737,-67.9509550220406
6,RIO NEGRO,73,General Roca,561,Barrio Guerrico,SI,None,SI,SI,None,None,SI,SI,SI,62042160.0,-39.0416838101557,-67.7340081423714
6,RIO NEGRO,73,General Roca,562,Barrio Isla 10,None,None,None,None,None,None,None,None,None,62042170.0,-38.9966443708843,-67.9181463726224
6,RIO NEGRO,73,General Roca,563,Barrio La Barda,None,None,None,None,None,None,None,None,None,62042180.0,-39.0494648024568,-67.217793659392
6,RIO NEGRO,73,General Roca,564,Chichinales,None,None,None,SI,SI,SI,SI,SI,SI,62042380.0,-39.1148814347412,-66.9425150029993
6,RIO NEGRO,73,General Roca,565,Cinco Saltos,SI,None,SI,SI,SI,SI,SI,SI,SI,62042390.0,-38.8275620197177,-68.0660962055201
6,RIO NEGRO,73,General Roca,566,Cipolletti,SI,SI,SI,SI,SI,SI,SI,SI,SI,62042400.0,-38.9388659,-67.9976147
6,RIO NEGRO,73,General Roca,567,Contralmirante Cordero,None,None,None,None,SI,SI,SI,SI,SI,62042410.0,-38.7570062611988,-68.0994972104866
6,RIO NEGRO,73,General Roca,568,Ferri,None,None,None,None,None,SI,None,SI,SI,62042420.0,-38.8871754648156,-68.0068433988189
6,RIO NEGRO,73,General Roca,569,General Enrique Godoy,None,None,None,SI,SI,SI,None,SI,SI,62042430.0,-39.0795501222919,-67.1575508259755
6,RIO NEGRO,73,General Roca,570,General Fernández Oro,SI,None,SI,SI,SI,SI,SI,SI,SI,62042440.0,-38.95436020459,-67.9251089784989
6,RIO NEGRO,73,General Roca,571,General Roca,SI,SI,SI,SI,SI,SI,SI,SI,SI,62042450.0,-39.0267025182087,-67.5748540962425
2,SAN LUIS,26,Libertador Grl. San Martín,572,San Martín,SI,None,SI,SI,None,SI,SI,None,None,74063070.0,-32.4132690463752,-65.6759306690121
2,SAN LUIS,26,Libertador Grl. San Martín,573,San Vicente,None,None,None,None,None,None,None,None,None,74063050.0,-32.30836924,-65.69101867
2,SAN LUIS,26,Libertador Grl. San Martín,574,Tala Verde,None,None,None,None,None,None,None,None,None,74063050.0,-32.40896557,-65.56209159
2,SAN LUIS,26,Libertador Grl. San Martín,575,Villa de Praga,None,None,None,SI,SI,SI,SI,None,None,74063080.0,-32.5339640778181,-65.6477042790938
13,SANTA CRUZ,74,Corpen Aike,576,Comandante Luis Piedrabuena,SI,SI,SI,SI,SI,SI,SI,SI,SI,78007010.0,-49.9859909808201,-68.9130816915927
13,SANTA CRUZ,74,Corpen Aike,577,Puerto Santa Cruz,SI,None,SI,SI,SI,SI,SI,SI,SI,78007020.0,-50.0171892721878,-68.5248246324655
13,SANTA CRUZ,75,Deseado,578,Caleta Olivia,None,None,None,SI,SI,SI,None,SI,SI,78014010.0,-46.4459492303195,-67.5251564969847
13,SANTA CRUZ,75,Deseado,579,Cañadón Seco,None,None,None,SI,SI,SI,None,SI,None,78014020.0,-46.5588457703439,-67.616856368573
13,SANTA CRUZ,75,Deseado,580,Fitz Roy,None,None,None,None,None,None,None,SI,SI,78014030.0,-47.0257940308205,-67.2542856564871
13,SANTA CRUZ,75,Deseado,581,Jaramillo,None,None,None,None,SI,None,SI,None,None,78014040.0,-47.1847032165887,-67.145582198474
13,SANTA CRUZ,75,Deseado,582,Koluel Kaike,None,None,None,None,None,None,None,SI,SI,78014050.0,-46.7168267498228,-68.2279614588974
13,SANTA CRUZ,75,Deseado,583,Las Heras,None,None,None,SI,SI,SI,None,SI,SI,78014060.0,-46.5424553787867,-68.9341773229667
13,SANTA CRUZ,75,Deseado,584,Pico Truncado,None,None,None,SI,SI,SI,None,SI,SI,78014070.0,-46.7938981244061,-67.9575704898943
13,SANTA CRUZ,75,Deseado,585,Puerto Deseado,SI,None,SI,None,SI,None,SI,SI,SI,78014080.0,-47.7514649275067,-65.9012043680086
13,SANTA CRUZ,75,Deseado,586,Tellier,None,None,None,None,None,None,None,None,SI,78014090.0,-47.6487686074581,-66.0446356831872
13,SANTA CRUZ,76,Güer Aike,587,28 de Noviembre,None,None,None,SI,SI,SI,SI,SI,SI,78021060.0,-51.5787581525544,-72.2080410883792
13,SANTA CRUZ,76,Güer Aike,588,El Turbio (Est. Gobernador Mayer),None,None,None,None,SI,None,None,None,None,78021010.0,-51.6805338519685,-72.0874860687819
13,SANTA CRUZ,76,Güer Aike,589,Julia Dufour,None,None,None,None,None,None,None,None,SI,78021020.0,-51.5406111767208,-72.2398967258576
13,SANTA CRUZ,76,Güer Aike,590,Mina 3,None,None,None,None,None,None,None,SI,None,78021030.0,-51.5487660455569,-72.2333909775383
13,SANTA CRUZ,76,Güer Aike,591,Río Gallegos,None,SI,SI,SI,SI,SI,SI,SI,SI,78021040.0,-51.6214349839165,-69.2290509293744
13,SANTA CRUZ,76,Güer Aike,592,Rospentek,None,None,None,None,None,None,SI,None,None,78021050.0,-51.6639328934924,-72.1426988306974
13,SANTA CRUZ,76,Güer Aike,593,Yacimientos Río Turbio,None,None,None,None,SI,None,SI,SI,SI,78021070.0,-51.5328383738253,-72.3341032077956
13,SANTA CRUZ,77,Lago Argentino,594,El Calafate,SI,None,None,SI,SI,SI,SI,SI,SI,78028010.0,-50.3373208485428,-72.2619950698979
13,SANTA CRUZ,77,Lago Argentino,595,El Chaltén,None,None,None,SI,SI,SI,SI,None,None,78028020.0,-49.3319731177032,-72.8916267088672
13,SANTA CRUZ,77,Lago Argentino,596,Tres Lagos,None,None,None,SI,SI,SI,SI,None,SI,78028030.0,-49.5990148275349,-71.445802241684
7,SANTA FE,78,Castellanos,597,Colonia Bicha,SI,None,None,SI,None,SI,None,None,None,82021090.0,-30.855781133807,-61.8509147420168
7,SANTA FE,78,Castellanos,598,Colonia Cello,None,None,None,None,None,SI,SI,None,None,82021100.0,-31.4338497252165,-61.8417021711297
7,SANTA FE,78,Castellanos,599,Colonia Margarita,None,SI,None,None,None,SI,SI,None,None,82021110.0,-31.6868334221829,-61.6492968757313
7,SANTA FE,78,Castellanos,600,Colonia Raquel,SI,None,None,SI,None,SI,SI,None,None,82021120.0,-30.8392235567556,-61.4897111638226
7,SANTA FE,78,Castellanos,601,Coronel Fraga,None,None,None,None,None,SI,SI,None,None,82021130.0,-31.176158616875,-61.9194620018005
7,SANTA FE,78,Castellanos,602,Egusquiza,None,None,None,None,None,None,None,None,SI,82021140.0,-31.097624747292,-61.6283124096055
7,SANTA FE,78,Castellanos,603,Esmeralda,None,SI,None,None,None,None,SI,None,SI,82021150.0,-31.6178586482318,-61.9329258733186
7,SANTA FE,78,Castellanos,604,Estación Clucellas,None,SI,None,None,None,SI,SI,None,None,82021160.0,-31.52416914925,-61.7206457133884
7,SANTA FE,78,Castellanos,605,Estacion Presidente Roca,None,None,None,None,None,None,None,None,None,82021420.0,-31.2319180453244,-61.6101076012158
7,SANTA FE,78,Castellanos,606,Estación Saguier,None,SI,None,None,None,SI,None,None,None,82021170.0,-31.3174603823906,-61.6940034650798
7,SANTA FE,78,Castellanos,607,Eusebia y Carolina,SI,None,None,SI,None,SI,None,None,None,82021180.0,-30.9476135702694,-61.8577735272139
7,SANTA FE,78,Castellanos,608,Eustolia,None,None,None,None,None,SI,None,None,None,82021190.0,-31.5777448514157,-61.7836661825715
7,SANTA FE,78,Castellanos,609,Frontera,None,None,None,SI,None,None,None,SI,SI,82021200.0,-31.4313990849769,-62.0634917387843
7,SANTA FE,78,Castellanos,610,Garibaldi,None,None,None,None,None,None,SI,None,None,82021210.0,-31.652027726261,-61.8053907511433
7,SANTA FE,78,Castellanos,611,Humberto Primo,SI,SI,None,SI,None,SI,SI,SI,SI,82021220.0,-30.8702088524931,-61.3485902390711
7,SANTA FE,78,Castellanos,612,Josefina,SI,SI,None,None,None,SI,SI,SI,SI,82021230.0,-31.4079691369305,-61.9921847239399
7,SANTA FE,78,Castellanos,613,Lehmann,SI,SI,None,SI,None,SI,SI,SI,SI,82021240.0,-31.1272471029986,-61.4529569120506
7,SANTA FE,78,Castellanos,614,María Juana,SI,None,None,SI,None,SI,SI,SI,SI,82021250.0,-31.676627573626,-61.7536009774385
7,SANTA FE,78,Castellanos,615,Nueva Lehmann,None,None,None,None,None,None,None,None,None,82021260.0,-31.1189046819859,-61.5151982929847
7,SANTA FE,78,Castellanos,616,Plaza Clucellas,SI,SI,None,None,None,None,SI,SI,SI,82021270.0,-31.4545505198837,-61.7074756228147
7,SANTA FE,78,Castellanos,617,Plaza Saguier,None,SI,None,None,None,None,None,None,None,82021280.0,-31.3251049515902,-61.6777373324018
7,SANTA FE,78,Castellanos,618,Presidente Roca,None,SI,None,SI,None,SI,SI,None,None,82021290.0,-31.2296979058147,-61.6101036240639
7,SANTA FE,78,Castellanos,619,Pueblo Marini,None,None,None,None,None,SI,None,None,None,82021300.0,-31.0409745475723,-61.8898826370338
7,SANTA FE,78,Castellanos,620,Rafaela,SI,SI,None,SI,SI,SI,SI,SI,SI,82021310.0,-31.2482482413205,-61.4998117939868
7,SANTA FE,78,Castellanos,621,Ramona,SI,None,None,None,None,SI,SI,SI,None,82021320.0,-31.0937041766842,-61.9032318673573
7,SANTA FE,78,Castellanos,524,San Antonio,None,SI,None,None,None,SI,None,None,None,82021330.0,-31.2128134181244,-61.7257200007794
7,SANTA FE,78,Castellanos,573,San Vicente,SI,SI,None,None,None,SI,SI,SI,SI,82021340.0,-31.6999505604131,-61.5688417180763
7,SANTA FE,78,Castellanos,622,Santa Clara de Saguier,SI,SI,None,None,None,SI,SI,None,SI,82021350.0,-31.337359049521,-61.8181783780784
9,TUCUMAN,35,Monteros,623,Río Seco,SI,None,None,SI,None,SI,SI,SI,SI,90070050.0,-27.2690482043801,-65.5593459528459
9,TUCUMAN,35,Monteros,624,Santa Lucía,SI,None,None,None,None,SI,SI,None,None,90070060.0,-27.0930813575252,-65.5325624964532
9,TUCUMAN,35,Monteros,625,Sargento Moya,None,None,None,None,None,SI,None,None,None,90070070.0,-27.2278200846423,-65.6598562004025
9,TUCUMAN,35,Monteros,626,Soldado Maldonado,None,None,None,None,None,None,None,None,None,90070080.0,-27.1423360079647,-65.5656822015637
9,TUCUMAN,35,Monteros,627,Teniente Berdina,None,None,None,None,None,SI,None,None,None,90070090.0,-27.050034787094,-65.4875831419552
9,TUCUMAN,35,Monteros,628,Villa Quinteros,SI,None,None,None,None,SI,SI,SI,SI,90070100.0,-27.2536712257247,-65.5524720047212
9,TUCUMAN,79,Río Chico,629,Aguilares,SI,None,None,None,None,SI,SI,SI,SI,90077010.0,-27.4298511184032,-65.6204066716154
9,TUCUMAN,79,Río Chico,630,Ingenio Santa Barbara,None,None,None,None,None,None,None,SI,SI,90077020.0,-27.4557975105898,-65.6064955796251
9,TUCUMAN,79,Río Chico,631,Los Sarmientos,SI,None,None,None,None,None,SI,None,None,90077020.0,-27.413720870217,-65.695439891394
9,TUCUMAN,79,Río Chico,632,Río Chico,None,None,None,None,None,SI,None,None,None,90077030.0,-27.4809961150586,-65.6214061319444
9,TUCUMAN,79,Río Chico,134,Santa Ana,None,None,None,None,None,None,SI,None,SI,90077040.0,-27.4722321360222,-65.6841675424243
9,TUCUMAN,79,Río Chico,633,Villa Clodomiro Hileret,None,None,None,None,None,None,None,None,None,90077050.0,-27.4739466117854,-65.6592300213907
9,TUCUMAN,80,Simoca,634,Atahona,None,None,None,None,None,SI,None,SI,None,90091010.0,-27.4175004497156,-65.2878399932446
9,TUCUMAN,80,Simoca,635,Monteagudo,None,None,None,None,None,SI,None,SI,SI,90091020.0,-27.5109095164641,-65.2776930194393
9,TUCUMAN,80,Simoca,636,Nueva Trinidad,None,None,None,None,None,SI,None,None,None,90091030.0,-27.4845113363814,-65.4912509331708
9,TUCUMAN,80,Simoca,637,Santa Cruz,None,None,None,None,None,None,None,None,None,90091040.0,-27.3865618797716,-65.4563894902029
9,TUCUMAN,80,Simoca,638,Simoca,None,None,None,None,None,SI,SI,SI,SI,90091050.0,-27.2624226707095,-65.3552894738936
9,TUCUMAN,80,Simoca,639,Villa Chicligasta,None,None,None,None,None,SI,None,None,None,90091060.0,-27.4352233904382,-65.163544429074
9,TUCUMAN,81,Tafí del Valle,640,Amaicha del Valle,None,None,None,SI,SI,SI,SI,SI,SI,90098010.0,-26.5936376610691,-65.9279885664724
9,TUCUMAN,81,Tafí del Valle,641,Colalao del Valle,None,None,None,None,None,SI,SI,None,SI,90098020.0,-26.3605355069816,-65.9589195037969
9,TUCUMAN,81,Tafí del Valle,642,El Mollar,None,None,None,None,SI,SI,SI,None,SI,90098030.0,-26.9392209221338,-65.7081542446876
9,TUCUMAN,81,Tafí del Valle,643,Tafí del Valle,SI,None,None,None,SI,SI,SI,SI,SI,90098040.0,-26.8527978993495,-65.7085573791718
9,TUCUMAN,82,Tafí Viejo,644,Barrio El Cruce,None,None,None,None,None,None,None,SI,SI,90105010.0,-26.7081441784822,-65.2200815585159
9,TUCUMAN,82,Tafí Viejo,645,Barrio Lomas de Tafí,SI,None,None,None,None,None,SI,None,SI,90105020.0,-26.7465814588322,-65.2334174034289
9,TUCUMAN,82,Tafí Viejo,646,Barrio Mutual San Martín,SI,None,None,None,None,None,SI,SI,None,90105030.0,-26.7180167498877,-65.2249109374961
9,TUCUMAN,82,Tafí Viejo,647,Barrio Parada 14,None,None,None,None,None,None,None,SI,SI,90105040.0,-26.7527987012624,-65.248427031041
9,TUCUMAN,82,Tafí Viejo,648,Barrio U.T.A. II,None,None,None,None,None,None,None,SI,SI,90105050.0,-26.756263713385,-65.2390248245137
9,TUCUMAN,82,Tafí Viejo,649,Diagonal Norte - Luz y Fuerza - Los Pocitos - Villa Nueva Italia (6),None,None,None,SI,None,None,SI,None,SI,90105060.0,-26.7815251300034,-65.2193041804807
9,TUCUMAN,82,Tafí Viejo,650,El Cadillal,None,None,None,None,None,None,SI,SI,SI,90105070.0,-26.6325444298094,-65.2057408343078
9,TUCUMAN,82,Tafí Viejo,651,Tafí Viejo,SI,SI,None,SI,None,SI,SI,SI,SI,90105080.0,-26.7312682798666,-65.2558176904322
9,TUCUMAN,82,Tafí Viejo,652,Villa Las Flores,None,None,None,None,None,None,None,SI,SI,90105090.0,-26.7695777143466,-65.233609939011
9,TUCUMAN,82,Tafí Viejo,653,Villa Mariano Moreno - El Colmenar,None,SI,None,SI,None,None,SI,SI,SI,90105100.0,-26.7759821127859,-65.2019701714422
9,TUCUMAN,83,Trancas,654,Choromoro,None,None,None,None,None,None,None,SI,SI,90112010.0,-26.4107463918543,-65.3199726179681
9,TUCUMAN,83,Trancas,655,San Pedro de Colalao,None,None,None,None,None,SI,SI,SI,SI,90112020.0,-26.2357654346434,-65.4938515563214
1,BUENOS AIRES,84,Arrecifes,656,Arrecifes,SI,SI,SI,SI,SI,SI,SI,SI,SI,6077010.0,-34.064591121211,-60.1025564443537
1,BUENOS AIRES,84,Arrecifes,657,Todd,None,None,None,SI,None,None,SI,SI,SI,6077020.0,-34.0328240475348,-60.1562270065746
1,BUENOS AIRES,84,Arrecifes,658,Viña,SI,None,None,None,None,SI,None,SI,SI,6077030.0,-33.9922765156087,-60.2263211205477
1,BUENOS AIRES,23,Avellaneda,659,Area Reserva Cinturón Ecológico,None,None,None,None,None,None,None,SI,SI,6035010.0,-34.6750056478487,-58.3105634248142
1,BUENOS AIRES,23,Avellaneda,660,Avellaneda,SI,SI,SI,SI,SI,SI,SI,SI,SI,6035010.0,-34.6626508059016,-58.3656990232718
1,BUENOS AIRES,23,Avellaneda,661,Crucesita,None,SI,None,SI,None,None,SI,SI,SI,6035010.0,-34.66910587351,-58.3574544412345
1,BUENOS AIRES,23,Avellaneda,662,Dock Sud,SI,SI,None,SI,None,SI,SI,SI,SI,6035010.0,-34.6491266928534,-58.3411774769137
1,BUENOS AIRES,23,Avellaneda,663,Gerli,None,SI,None,SI,None,None,SI,SI,SI,6035010.0,-34.6847637540553,-58.3726025503412
14,CATAMARCA,85,Belén,664,Los Nacimientos,None,None,None,None,None,None,None,None,SI,10035120.0,-27.1276313861506,-66.7125336324121
14,CATAMARCA,85,Belén,665,Puerta de Corral Quemado,None,None,None,None,None,None,None,None,None,10035130.0,-27.2142919344438,-66.9263178640934
14,CATAMARCA,85,Belén,666,Puerta de San José,None,None,None,None,None,None,None,None,None,10035140.0,-27.5397412070942,-67.0153310519752
14,CATAMARCA,85,Belén,667,Villa Vil,None,None,None,None,None,None,None,None,None,10035150.0,-27.0710806751114,-66.8307696967369
14,CATAMARCA,86,Capayán,668,Adolfo E. Carranza,None,None,None,None,None,None,None,None,None,10042010.0,-29.0269775235925,-65.9719315369666
14,CATAMARCA,86,Capayán,669,Balde de la Punta,None,None,None,None,None,None,None,None,None,10042020.0,-29.5589484234071,-65.5807240749041
14,CATAMARCA,86,Capayán,670,Capayán,None,None,None,None,SI,None,None,None,SI,10042030.0,-28.7807106449765,-66.0386455444458
14,CATAMARCA,86,Capayán,671,Chumbicha,SI,None,None,SI,SI,SI,SI,SI,SI,10042040.0,-28.8475652676601,-66.2413567840968
14,CATAMARCA,86,Capayán,672,Colonia del Valle,None,None,None,None,SI,None,None,None,None,10042050.0,-28.6659572317315,-65.8752053335172
14,CATAMARCA,86,Capayán,673,Colonia Nueva Coneta,None,None,None,SI,SI,SI,SI,SI,SI,10042060.0,-28.5859218596167,-65.8384330489801
14,CATAMARCA,86,Capayán,359,Concepción,None,None,None,None,None,None,None,None,None,10042070.0,-28.7027878127673,-66.0684404425234
14,CATAMARCA,86,Capayán,674,Coneta,None,None,None,SI,SI,None,SI,None,None,10042080.0,-28.5824940471212,-65.8832899522771
14,CATAMARCA,86,Capayán,675,El Bañado,None,None,None,None,None,None,None,None,None,10042090.0,-28.6492910442287,-65.8184083876597
14,CATAMARCA,86,Capayán,676,Huillapima,None,None,None,SI,SI,SI,SI,SI,SI,10042100.0,-28.7326533523263,-65.9692671337206
14,CATAMARCA,86,Capayán,677,Los Angeles,None,None,None,None,None,SI,None,None,None,10042110.0,-28.4757282890296,-65.9584714095267
14,CATAMARCA,86,Capayán,678,Los Angeles Norte,None,None,None,None,None,None,None,None,None,10042020.0,-28.4130524181894,-65.9974963114274
14,CATAMARCA,86,Capayán,679,Los Angeles Sur,None,None,None,None,None,None,None,None,None,10042020.0,-28.5096259939006,-66.0134501995358
14,CATAMARCA,86,Capayán,680,Miraflores,None,None,None,SI,SI,SI,SI,SI,SI,10042120.0,-28.61156437771,-65.9045510608673
14,CATAMARCA,86,Capayán,572,San Martín,None,None,None,None,SI,None,None,None,None,10042130.0,-29.2514238184412,-65.7966971627176
14,CATAMARCA,86,Capayán,681,San Pablo,None,None,None,None,None,None,None,None,None,10042140.0,-28.7185211619112,-66.0406031753627
14,CATAMARCA,86,Capayán,682,San Pedro,None,None,None,None,None,None,None,None,None,10042150.0,-28.7717177596284,-66.1240600986815
14,CATAMARCA,50,Capital,683,Barrio Bancario,None,None,None,None,None,None,None,SI,SI,10049020.0,-28.466667,-65.783333
1,BUENOS AIRES,57,La Plata,684,Rufino De Elizalde,None,None,None,None,None,None,None,SI,SI,6441030.0,-34.9710900774179,-57.9524351288235
1,BUENOS AIRES,57,La Plata,685,ruta del sol,SI,None,None,SI,None,None,SI,SI,None,6441050.0,-34.9437333541431,-58.1732652389706
1,BUENOS AIRES,57,La Plata,686,Tolosa,None,SI,None,SI,None,None,SI,SI,SI,6441030.0,-34.9007699307169,-57.9821293495972
1,BUENOS AIRES,57,La Plata,687,Transradio,None,None,None,None,SI,None,None,SI,SI,6441030.0,-34.8790055541958,-58.081733864461
