Id_Provincia,Provincia,Id_Partido,Partido,Id_Localidad,Localidad,Tecnologia,Link Indec,Accesos
1,BUENOS AIRES,66,La Costa,329,Las Toninas,ADSL,6420010,365.0
1,BUENOS AIRES,66,La Costa,329,Las Toninas,CABLEMODEM,6420010,1076.0
1,BUENOS AIRES,66,La Costa,329,Las Toninas,DIAL UP,6420010,1.0
1,BUENOS AIRES,66,La Costa,329,Las Toninas,FIBRA OPTICA,6420010,68.0
1,BUENOS AIRES,66,La Costa,329,Las Toninas,Otros,6420010,401.0
1,BUENOS AIRES,66,La Costa,329,Las Toninas,WIRELESS,6420010,26.0
1,BUENOS AIRES,66,La Costa,330,Lucila Del Mar,ADSL,6420030,101.0
1,BUENOS AIRES,66,La Costa,330,Lucila Del Mar,CABLEMODEM,6420030,943.0
1,BUENOS AIRES,66,La Costa,330,Lucila Del Mar,FIBRA OPTICA,6420030,1471.0
1,BUENOS AIRES,66,La Costa,330,Lucila Del Mar,Otros,6420030,205.0
1,BUENOS AIRES,66,La Costa,330,Lucila Del Mar,WIRELESS,6420030,1.0
1,BUENOS AIRES,66,La Costa,331,Mar de Ajó - San Bernardo,ADSL,6420020,1349.0
1,BUENOS AIRES,66,La Costa,331,Mar de Ajó - San Bernardo,CABLEMODEM,6420020,4326.0
1,BUENOS AIRES,66,La Costa,331,Mar de Ajó - San Bernardo,DIAL UP,6420020,28.0
1,BUENOS AIRES,66,La Costa,331,Mar de Ajó - San Bernardo,FIBRA OPTICA,6420020,9065.0
1,BUENOS AIRES,66,La Costa,331,Mar de Ajó - San Bernardo,Otros,6420020,1041.0
1,BUENOS AIRES,66,La Costa,331,Mar de Ajó - San Bernardo,WIRELESS,6420020,1.0
1,BUENOS AIRES,66,La Costa,332,San Clemente del Tuyú,ADSL,6420030,1420.0
1,BUENOS AIRES,66,La Costa,332,San Clemente del Tuyú,CABLEMODEM,6420030,3551.0
1,BUENOS AIRES,66,La Costa,332,San Clemente del Tuyú,DIAL UP,6420030,3.0
1,BUENOS AIRES,66,La Costa,332,San Clemente del Tuyú,FIBRA OPTICA,6420030,4943.0
1,BUENOS AIRES,66,La Costa,332,San Clemente del Tuyú,Otros,6420030,1172.0
1,BUENOS AIRES,66,La Costa,332,San Clemente del Tuyú,WIRELESS,6420030,40.0
1,BUENOS AIRES,66,La Costa,333,Santa Teresita - Mar del Tuyú,ADSL,6420040,2327.0
1,BUENOS AIRES,66,La Costa,333,Santa Teresita - Mar del Tuyú,CABLEMODEM,6420040,7654.0
1,BUENOS AIRES,66,La Costa,333,Santa Teresita - Mar del Tuyú,DIAL UP,6420040,13.0
1,BUENOS AIRES,66,La Costa,333,Santa Teresita - Mar del Tuyú,FIBRA OPTICA,6420040,917.0
1,BUENOS AIRES,66,La Costa,333,Santa Teresita - Mar del Tuyú,Otros,6420040,2.0
1,BUENOS AIRES,66,La Costa,333,Santa Teresita - Mar del Tuyú,WIRELESS,6420040,201.0
1,BUENOS AIRES,67,La Matanza,334,20 De Junio,ADSL,6427010,4.0
1,BUENOS AIRES,67,La Matanza,334,20 De Junio,CABLEMODEM,6427010,744.0
1,BUENOS AIRES,67,La Matanza,334,20 De Junio,DIAL UP,6427010,2.0
1,BUENOS AIRES,67,La Matanza,334,20 De Junio,FIBRA OPTICA,6427010,1113.0
1,BUENOS AIRES,67,La Matanza,334,20 De Junio,WIRELESS,6427010,2.0
1,BUENOS AIRES,67,La Matanza,335,Aldo Bonzi,ADSL,6427010,1.0
1,BUENOS AIRES,67,La Matanza,335,Aldo Bonzi,CABLEMODEM,6427010,2688.0
1,BUENOS AIRES,67,La Matanza,335,Aldo Bonzi,Otros,6427010,1.0
1,BUENOS AIRES,67,La Matanza,335,Aldo Bonzi,WIRELESS,6427010,2.0
1,BUENOS AIRES,67,La Matanza,336,Ciudad Evita,ADSL,6427010,40.0
1,BUENOS AIRES,67,La Matanza,336,Ciudad Evita,CABLEMODEM,6427010,10311.0
1,BUENOS AIRES,67,La Matanza,336,Ciudad Evita,DIAL UP,6427010,26.0
1,BUENOS AIRES,67,La Matanza,336,Ciudad Evita,FIBRA OPTICA,6427010,3582.0
1,BUENOS AIRES,67,La Matanza,336,Ciudad Evita,Otros,6427010,31.0
1,BUENOS AIRES,67,La Matanza,336,Ciudad Evita,WIRELESS,6427010,108.0
1,BUENOS AIRES,67,La Matanza,337,Gonzalez Catán,ADSL,6427010,12.0
1,BUENOS AIRES,67,La Matanza,337,Gonzalez Catán,CABLEMODEM,6427010,27707.0
1,BUENOS AIRES,67,La Matanza,337,Gonzalez Catán,DIAL UP,6427010,25.0
1,BUENOS AIRES,67,La Matanza,337,Gonzalez Catán,FIBRA OPTICA,6427010,14623.0
1,BUENOS AIRES,67,La Matanza,337,Gonzalez Catán,Otros,6427010,6.0
1,BUENOS AIRES,67,La Matanza,337,Gonzalez Catán,SATELITAL,6427010,7.0
1,BUENOS AIRES,67,La Matanza,337,Gonzalez Catán,WIRELESS,6427010,1432.0
1,BUENOS AIRES,67,La Matanza,338,Gregorio De Laferrere,ADSL,6427010,18.0
1,BUENOS AIRES,67,La Matanza,338,Gregorio De Laferrere,CABLEMODEM,6427010,25947.0
1,BUENOS AIRES,67,La Matanza,338,Gregorio De Laferrere,DIAL UP,6427010,14.0
1,BUENOS AIRES,67,La Matanza,338,Gregorio De Laferrere,FIBRA OPTICA,6427010,19816.0
1,BUENOS AIRES,67,La Matanza,338,Gregorio De Laferrere,Otros,6427010,15.0
1,BUENOS AIRES,67,La Matanza,338,Gregorio De Laferrere,WIRELESS,6427010,1469.0
1,BUENOS AIRES,67,La Matanza,339,Isidro Casanova,ADSL,6427010,25.0
1,BUENOS AIRES,67,La Matanza,339,Isidro Casanova,CABLEMODEM,6427010,20984.0
1,BUENOS AIRES,67,La Matanza,339,Isidro Casanova,DIAL UP,6427010,30.0
1,BUENOS AIRES,67,La Matanza,339,Isidro Casanova,FIBRA OPTICA,6427010,28971.0
1,BUENOS AIRES,67,La Matanza,339,Isidro Casanova,Otros,6427010,27.0
1,BUENOS AIRES,67,La Matanza,339,Isidro Casanova,WIRELESS,6427010,261.0
1,BUENOS AIRES,67,La Matanza,340,La Tablada,ADSL,6427010,36.0
1,BUENOS AIRES,67,La Matanza,340,La Tablada,CABLEMODEM,6427010,14196.0
1,BUENOS AIRES,67,La Matanza,340,La Tablada,DIAL UP,6427010,2.0
1,BUENOS AIRES,67,La Matanza,340,La Tablada,FIBRA OPTICA,6427010,896.0
1,BUENOS AIRES,67,La Matanza,340,La Tablada,Otros,6427010,7.0
1,BUENOS AIRES,67,La Matanza,340,La Tablada,WIRELESS,6427010,972.0
1,BUENOS AIRES,67,La Matanza,341,Lomas Del Mirador,ADSL,6427010,51.0
1,BUENOS AIRES,67,La Matanza,341,Lomas Del Mirador,CABLEMODEM,6427010,11626.0
1,BUENOS AIRES,67,La Matanza,341,Lomas Del Mirador,DIAL UP,6427010,8.0
1,BUENOS AIRES,67,La Matanza,341,Lomas Del Mirador,FIBRA OPTICA,6427010,1305.0
1,BUENOS AIRES,67,La Matanza,341,Lomas Del Mirador,Otros,6427010,13.0
1,BUENOS AIRES,67,La Matanza,341,Lomas Del Mirador,WIRELESS,6427010,66.0
1,BUENOS AIRES,67,La Matanza,342,Rafael Castillo,ADSL,6427010,12.0
1,BUENOS AIRES,67,La Matanza,342,Rafael Castillo,CABLEMODEM,6427010,14284.0
1,BUENOS AIRES,67,La Matanza,342,Rafael Castillo,DIAL UP,6427010,10.0
1,BUENOS AIRES,67,La Matanza,342,Rafael Castillo,FIBRA OPTICA,6427010,9095.0
1,BUENOS AIRES,67,La Matanza,342,Rafael Castillo,Otros,6427010,7.0
1,BUENOS AIRES,67,La Matanza,342,Rafael Castillo,WIRELESS,6427010,278.0
1,BUENOS AIRES,67,La Matanza,343,Ramos Mejía,ADSL,6427010,518.0
1,BUENOS AIRES,67,La Matanza,343,Ramos Mejía,CABLEMODEM,6427010,37150.0
1,BUENOS AIRES,67,La Matanza,343,Ramos Mejía,DIAL UP,6427010,79.0
1,BUENOS AIRES,67,La Matanza,343,Ramos Mejía,FIBRA OPTICA,6427010,9239.0
1,BUENOS AIRES,67,La Matanza,343,Ramos Mejía,Otros,6427010,19.0
1,BUENOS AIRES,67,La Matanza,343,Ramos Mejía,SATELITAL,6427010,2.0
1,BUENOS AIRES,67,La Matanza,343,Ramos Mejía,WIRELESS,6427010,20.0
1,BUENOS AIRES,67,La Matanza,344,San Justo,ADSL,6427010,131.0
1,BUENOS AIRES,67,La Matanza,344,San Justo,CABLEMODEM,6427010,24126.0
1,BUENOS AIRES,67,La Matanza,344,San Justo,DIAL UP,6427010,98.0
1,BUENOS AIRES,67,La Matanza,344,San Justo,FIBRA OPTICA,6427010,16033.0
1,BUENOS AIRES,67,La Matanza,344,San Justo,Otros,6427010,11.0
1,BUENOS AIRES,67,La Matanza,344,San Justo,SATELITAL,6427010,1.0
1,BUENOS AIRES,67,La Matanza,344,San Justo,WIRELESS,6427010,879.0
1,BUENOS AIRES,67,La Matanza,345,Tapiales,ADSL,6427010,233.0
1,BUENOS AIRES,67,La Matanza,345,Tapiales,CABLEMODEM,6427010,3769.0
1,BUENOS AIRES,67,La Matanza,345,Tapiales,DIAL UP,6427010,25.0
1,BUENOS AIRES,67,La Matanza,345,Tapiales,FIBRA OPTICA,6427010,9651.0
1,BUENOS AIRES,67,La Matanza,345,Tapiales,Otros,6427010,14.0
1,BUENOS AIRES,67,La Matanza,345,Tapiales,SATELITAL,6427010,1.0
1,BUENOS AIRES,67,La Matanza,345,Tapiales,WIRELESS,6427010,2.0
1,BUENOS AIRES,67,La Matanza,346,Villa  Eduardo Madero,ADSL,6427010,50.0
1,BUENOS AIRES,67,La Matanza,346,Villa  Eduardo Madero,CABLEMODEM,6427010,16177.0
1,BUENOS AIRES,67,La Matanza,346,Villa  Eduardo Madero,DIAL UP,6427010,48.0
1,BUENOS AIRES,67,La Matanza,346,Villa  Eduardo Madero,FIBRA OPTICA,6427010,13065.0
1,BUENOS AIRES,67,La Matanza,346,Villa  Eduardo Madero,Otros,6427010,26.0
1,BUENOS AIRES,67,La Matanza,346,Villa  Eduardo Madero,WIRELESS,6427010,174.0
1,BUENOS AIRES,67,La Matanza,347,Villa Luzuriaga,ADSL,6427010,4.0
1,BUENOS AIRES,67,La Matanza,347,Villa Luzuriaga,CABLEMODEM,6427010,15926.0
1,BUENOS AIRES,67,La Matanza,347,Villa Luzuriaga,DIAL UP,6427010,1.0
1,BUENOS AIRES,67,La Matanza,347,Villa Luzuriaga,FIBRA OPTICA,6427010,1.0
1,BUENOS AIRES,67,La Matanza,347,Villa Luzuriaga,Otros,6427010,1.0
1,BUENOS AIRES,67,La Matanza,347,Villa Luzuriaga,WIRELESS,6427010,115.0
1,BUENOS AIRES,67,La Matanza,348,Virrey Del Pino,ADSL,6427010,4526.0
1,BUENOS AIRES,67,La Matanza,348,Virrey Del Pino,CABLEMODEM,6427010,20629.0
1,BUENOS AIRES,67,La Matanza,348,Virrey Del Pino,FIBRA OPTICA,6427010,235.0
1,BUENOS AIRES,67,La Matanza,348,Virrey Del Pino,WIRELESS,6427010,348.0
1,BUENOS AIRES,68,La Plata,349,Abasto,CABLEMODEM,6441030,633.0
1,BUENOS AIRES,68,La Plata,349,Abasto,FIBRA OPTICA,6441030,5820.0
1,BUENOS AIRES,68,La Plata,349,Abasto,WIRELESS,6441030,10.0
1,BUENOS AIRES,68,La Plata,350,Angel Etcheverry,CABLEMODEM,6441030,719.0
1,BUENOS AIRES,68,La Plata,350,Angel Etcheverry,WIRELESS,6441030,11.0
1,BUENOS AIRES,68,La Plata,351,Arana,WIRELESS,6441030,96.0
1,BUENOS AIRES,68,La Plata,352,Arturo Segui,CABLEMODEM,6441030,249.0
1,BUENOS AIRES,68,La Plata,353,Barrio El Carmen Oeste,WIRELESS,6441030,145.0
1,BUENOS AIRES,68,La Plata,354,Barrio El Peligro,ADSL,6441030,213.0
1,BUENOS AIRES,68,La Plata,354,Barrio El Peligro,FIBRA OPTICA,6441030,189.0
1,BUENOS AIRES,68,La Plata,355,Barrio Gambier,WIRELESS,6441030,145.0
1,BUENOS AIRES,68,La Plata,356,City Bell,CABLEMODEM,6441030,12501.0
1,BUENOS AIRES,68,La Plata,356,City Bell,FIBRA OPTICA,6441030,2218.0
1,BUENOS AIRES,68,La Plata,356,City Bell,WIRELESS,6441030,145.0
1,BUENOS AIRES,68,La Plata,357,colonia la plata,ADSL,6441030,23.0
1,BUENOS AIRES,68,La Plata,357,colonia la plata,FIBRA OPTICA,6441030,19.0
1,BUENOS AIRES,68,La Plata,358,Country Club El Rodeo,FIBRA OPTICA,6441010,189.0
1,BUENOS AIRES,68,La Plata,359,El Retiro,FIBRA OPTICA,6441030,1.0
1,BUENOS AIRES,68,La Plata,360,Ignacio Correas,Otros,6441020,2.0
1,BUENOS AIRES,68,La Plata,360,Ignacio Correas,WIRELESS,6441020,46.0
1,BUENOS AIRES,68,La Plata,361,Joaquin Gorina,CABLEMODEM,6441030,828.0
1,BUENOS AIRES,68,La Plata,361,Joaquin Gorina,FIBRA OPTICA,6441030,207.0
1,BUENOS AIRES,68,La Plata,362,Jose Hernandez,CABLEMODEM,6441030,30.0
1,BUENOS AIRES,68,La Plata,362,Jose Hernandez,FIBRA OPTICA,6441030,44.0
1,BUENOS AIRES,68,La Plata,363,Jose Melchor Romero,CABLEMODEM,6441030,903.0
1,BUENOS AIRES,68,La Plata,363,Jose Melchor Romero,WIRELESS,6441030,10.0
1,BUENOS AIRES,68,La Plata,364,La Cumbre,WIRELESS,6441030,145.0
1,BUENOS AIRES,68,La Plata,365,La Plata,ADSL,6441030,7282.0
1,BUENOS AIRES,68,La Plata,365,La Plata,CABLEMODEM,6441030,135844.0
1,BUENOS AIRES,68,La Plata,365,La Plata,DIAL UP,6441030,517.0
1,BUENOS AIRES,68,La Plata,365,La Plata,FIBRA OPTICA,6441030,55110.0
1,BUENOS AIRES,68,La Plata,365,La Plata,Otros,6441030,280.0
1,BUENOS AIRES,68,La Plata,365,La Plata,SATELITAL,6441030,9.0
1,BUENOS AIRES,68,La Plata,365,La Plata,WIRELESS,6441030,3908.0
1,BUENOS AIRES,68,La Plata,366,Lisandro Olmos,CABLEMODEM,6441030,2829.0
1,BUENOS AIRES,68,La Plata,366,Lisandro Olmos,FIBRA OPTICA,6441030,14.0
1,BUENOS AIRES,68,La Plata,366,Lisandro Olmos,WIRELESS,6441030,10.0
1,BUENOS AIRES,68,La Plata,367,Los Hornos,CABLEMODEM,6441030,3360.0
1,BUENOS AIRES,68,La Plata,367,Los Hornos,FIBRA OPTICA,6441030,1763.0
1,BUENOS AIRES,68,La Plata,367,Los Hornos,WIRELESS,6441030,145.0
1,BUENOS AIRES,68,La Plata,368,Manuel B Gonnet,CABLEMODEM,6441030,12006.0
1,BUENOS AIRES,68,La Plata,368,Manuel B Gonnet,FIBRA OPTICA,6441030,1231.0
1,BUENOS AIRES,68,La Plata,95,OTROS,CABLEMODEM,Sin Datos,22.0
1,BUENOS AIRES,68,La Plata,95,OTROS,FIBRA OPTICA,Sin Datos,9.0
1,BUENOS AIRES,68,La Plata,369,Ringuelet,CABLEMODEM,6441030,3684.0
1,BUENOS AIRES,68,La Plata,369,Ringuelet,FIBRA OPTICA,6441030,466.0
1,BUENOS AIRES,68,La Plata,370,ruta del sol,ADSL,6441030,89.0
1,BUENOS AIRES,68,La Plata,370,ruta del sol,FIBRA OPTICA,6441030,81.0
1,BUENOS AIRES,68,La Plata,371,Tolosa,CABLEMODEM,6441030,13150.0
1,BUENOS AIRES,68,La Plata,371,Tolosa,FIBRA OPTICA,6441030,1309.0
1,BUENOS AIRES,68,La Plata,372,Transradio,SATELITAL,6441030,1.0
1,BUENOS AIRES,68,La Plata,373,Villa Elisa,CABLEMODEM,6441030,5132.0
1,BUENOS AIRES,68,La Plata,373,Villa Elisa,FIBRA OPTICA,6441030,525.0
1,BUENOS AIRES,68,La Plata,373,Villa Elisa,WIRELESS,6441030,145.0
1,BUENOS AIRES,68,La Plata,374,Villa Elvira,CABLEMODEM,6441030,4401.0
1,BUENOS AIRES,68,La Plata,374,Villa Elvira,FIBRA OPTICA,6441030,762.0
1,BUENOS AIRES,68,La Plata,374,Villa Elvira,WIRELESS,6441030,145.0
1,BUENOS AIRES,68,La Plata,375,Villa Garibaldi,WIRELESS,6441030,145.0
1,BUENOS AIRES,68,La Plata,376,Villa Montoro,WIRELESS,6441030,145.0
1,BUENOS AIRES,68,La Plata,377,Villa Parque Sicardi,WIRELESS,6441030,145.0
1,BUENOS AIRES,69,Lanús,48,Gerli,ADSL,6434010,7.0
1,BUENOS AIRES,69,Lanús,48,Gerli,CABLEMODEM,6434010,5702.0
1,BUENOS AIRES,69,Lanús,48,Gerli,DIAL UP,6434010,14.0
1,BUENOS AIRES,69,Lanús,48,Gerli,FIBRA OPTICA,6434010,6601.0
1,BUENOS AIRES,69,Lanús,48,Gerli,Otros,6434010,3.0
1,BUENOS AIRES,69,Lanús,378,Lanús Este,ADSL,6434010,239.0
1,BUENOS AIRES,69,Lanús,378,Lanús Este,CABLEMODEM,6434010,26218.0
1,BUENOS AIRES,69,Lanús,378,Lanús Este,DIAL UP,6434010,78.0
1,BUENOS AIRES,69,Lanús,378,Lanús Este,FIBRA OPTICA,6434010,17111.0
1,BUENOS AIRES,69,Lanús,378,Lanús Este,SATELITAL,6434010,1.0
1,BUENOS AIRES,69,Lanús,378,Lanús Este,WIRELESS,6434010,264.0
1,BUENOS AIRES,69,Lanús,379,Lanús Oeste,CABLEMODEM,6434010,11441.0
1,BUENOS AIRES,69,Lanús,379,Lanús Oeste,DIAL UP,6434010,1.0
1,BUENOS AIRES,69,Lanús,379,Lanús Oeste,FIBRA OPTICA,6434010,16726.0
1,BUENOS AIRES,69,Lanús,379,Lanús Oeste,WIRELESS,6434010,364.0
1,BUENOS AIRES,69,Lanús,380,Monte Chingolo,ADSL,6434010,9.0
1,BUENOS AIRES,69,Lanús,380,Monte Chingolo,CABLEMODEM,6434010,10177.0
1,BUENOS AIRES,69,Lanús,380,Monte Chingolo,DIAL UP,6434010,43.0
1,BUENOS AIRES,69,Lanús,380,Monte Chingolo,FIBRA OPTICA,6434010,18377.0
1,BUENOS AIRES,69,Lanús,380,Monte Chingolo,Otros,6434010,24.0
1,BUENOS AIRES,69,Lanús,381,Remedios Escalada De San Martin,ADSL,6434010,15.0
1,BUENOS AIRES,69,Lanús,381,Remedios Escalada De San Martin,CABLEMODEM,6434010,12849.0
1,BUENOS AIRES,69,Lanús,381,Remedios Escalada De San Martin,DIAL UP,6434010,19.0
1,BUENOS AIRES,69,Lanús,381,Remedios Escalada De San Martin,FIBRA OPTICA,6434010,6824.0
1,BUENOS AIRES,69,Lanús,381,Remedios Escalada De San Martin,WIRELESS,6434010,344.0
1,BUENOS AIRES,69,Lanús,382,Valentín Alsina,ADSL,6434010,63.0
1,BUENOS AIRES,69,Lanús,382,Valentín Alsina,CABLEMODEM,6434010,6948.0
1,BUENOS AIRES,69,Lanús,382,Valentín Alsina,DIAL UP,6434010,75.0
1,BUENOS AIRES,69,Lanús,382,Valentín Alsina,FIBRA OPTICA,6434010,13296.0
1,BUENOS AIRES,69,Lanús,382,Valentín Alsina,Otros,6434010,13.0
1,BUENOS AIRES,69,Lanús,382,Valentín Alsina,WIRELESS,6434010,2.0
1,BUENOS AIRES,70,Laprida,383,Laprida,CABLEMODEM,6448010,22.0
1,BUENOS AIRES,70,Laprida,383,Laprida,FIBRA OPTICA,6448010,2793.0
1,BUENOS AIRES,70,Laprida,384,Pueblo Nuevo,WIRELESS,6448020,8.0
1,BUENOS AIRES,70,Laprida,385,Pueblo San Jorge,WIRELESS,6448030,117.0
1,BUENOS AIRES,71,Las Flores,386,Coronel Boerr,WIRELESS,6455010,3.0
1,BUENOS AIRES,71,Las Flores,387,El Trigo,FIBRA OPTICA,6455020,1.0
1,BUENOS AIRES,71,Las Flores,387,El Trigo,WIRELESS,6455020,3.0
1,BUENOS AIRES,71,Las Flores,388,Las Flores,ADSL,6455030,1411.0
1,BUENOS AIRES,71,Las Flores,388,Las Flores,FIBRA OPTICA,6455030,3576.0
1,BUENOS AIRES,71,Las Flores,388,Las Flores,WIRELESS,6455030,791.0
1,BUENOS AIRES,71,Las Flores,389,Pardo,WIRELESS,6455040,4.0
1,BUENOS AIRES,72,Leandro N. Alem,390,Alberdi Viejo,ADSL,6462010,2.0
1,BUENOS AIRES,72,Leandro N. Alem,390,Alberdi Viejo,Otros,6462010,2.0
1,BUENOS AIRES,72,Leandro N. Alem,390,Alberdi Viejo,WIRELESS,6462010,2.0
1,BUENOS AIRES,72,Leandro N. Alem,391,El Dorado,FIBRA OPTICA,6462020,4.0
1,BUENOS AIRES,72,Leandro N. Alem,391,El Dorado,SATELITAL,6462020,1.0
1,BUENOS AIRES,72,Leandro N. Alem,391,El Dorado,WIRELESS,6462020,108.0
1,BUENOS AIRES,72,Leandro N. Alem,392,Fortín Acha,WIRELESS,6462030,39.0
1,BUENOS AIRES,72,Leandro N. Alem,393,Juan Bautista Alberdi  (Est. Alberdi),ADSL,6462040,252.0
1,BUENOS AIRES,72,Leandro N. Alem,393,Juan Bautista Alberdi  (Est. Alberdi),CABLEMODEM,6462040,457.0
1,BUENOS AIRES,72,Leandro N. Alem,393,Juan Bautista Alberdi  (Est. Alberdi),FIBRA OPTICA,6462040,396.0
1,BUENOS AIRES,72,Leandro N. Alem,393,Juan Bautista Alberdi  (Est. Alberdi),WIRELESS,6462040,12.0
1,BUENOS AIRES,72,Leandro N. Alem,394,Leandro N. Alem,CABLEMODEM,6462050,185.0
1,BUENOS AIRES,72,Leandro N. Alem,394,Leandro N. Alem,WIRELESS,6462050,65.0
1,BUENOS AIRES,72,Leandro N. Alem,395,Vedia,ADSL,6462060,814.0
1,BUENOS AIRES,72,Leandro N. Alem,395,Vedia,DIAL UP,6462060,1.0
1,BUENOS AIRES,72,Leandro N. Alem,395,Vedia,FIBRA OPTICA,6462060,11.0
1,BUENOS AIRES,72,Leandro N. Alem,395,Vedia,SATELITAL,6462060,1.0
1,BUENOS AIRES,72,Leandro N. Alem,395,Vedia,WIRELESS,6462060,1167.0
1,BUENOS AIRES,73,Lincoln,396,Arenaza,FIBRA OPTICA,6469010,293.0
1,BUENOS AIRES,73,Lincoln,397,Bayauca,Otros,6469020,1.0
1,BUENOS AIRES,73,Lincoln,397,Bayauca,WIRELESS,6469020,43.0
1,BUENOS AIRES,73,Lincoln,398,Carlos Salas,WIRELESS,6469040,123.0
1,BUENOS AIRES,73,Lincoln,399,Coronel Martínez de Hoz  (Ap. Kilómetro 322),ADSL,6469050,290.0
1,BUENOS AIRES,73,Lincoln,399,Coronel Martínez de Hoz  (Ap. Kilómetro 322),Otros,6469050,16.0
1,BUENOS AIRES,73,Lincoln,400,El Triunfo,DIAL UP,6469060,1.0
1,BUENOS AIRES,73,Lincoln,400,El Triunfo,FIBRA OPTICA,6469060,10.0
1,BUENOS AIRES,73,Lincoln,401,Las Toscas,ADSL,6469070,330.0
1,BUENOS AIRES,73,Lincoln,402,Lincoln,ADSL,6469080,703.0
1,BUENOS AIRES,73,Lincoln,402,Lincoln,CABLEMODEM,6469080,9227.0
1,BUENOS AIRES,73,Lincoln,402,Lincoln,DIAL UP,6469080,38.0
1,BUENOS AIRES,73,Lincoln,402,Lincoln,FIBRA OPTICA,6469080,65.0
1,BUENOS AIRES,73,Lincoln,402,Lincoln,Otros,6469080,1.0
1,BUENOS AIRES,73,Lincoln,403,Pasteur,SATELITAL,6469090,2.0
1,BUENOS AIRES,73,Lincoln,403,Pasteur,WIRELESS,6469090,461.0
1,BUENOS AIRES,73,Lincoln,404,Roberts,DIAL UP,6469100,1.0
1,BUENOS AIRES,73,Lincoln,404,Roberts,FIBRA OPTICA,6469100,699.0
1,BUENOS AIRES,74,Lobería,405,Licenciado Matienzo,WIRELESS,6476020,21.0
1,BUENOS AIRES,74,Lobería,406,Lobería,ADSL,6476030,634.0
1,BUENOS AIRES,74,Lobería,406,Lobería,DIAL UP,6476030,5.0
1,BUENOS AIRES,74,Lobería,406,Lobería,FIBRA OPTICA,6476030,1497.0
1,BUENOS AIRES,74,Lobería,406,Lobería,Otros,6476030,15.0
1,BUENOS AIRES,74,Lobería,406,Lobería,SATELITAL,6476030,1.0
1,BUENOS AIRES,74,Lobería,406,Lobería,WIRELESS,6476030,701.0
1,BUENOS AIRES,74,Lobería,407,Pieres,WIRELESS,6476040,14.0
1,BUENOS AIRES,74,Lobería,408,San Manuel,FIBRA OPTICA,6476050,377.0
1,BUENOS AIRES,74,Lobería,408,San Manuel,WIRELESS,6476050,139.0
1,BUENOS AIRES,75,Lobos,409,Antonio Carboni,ADSL,6483010,2.0
1,BUENOS AIRES,75,Lobos,409,Antonio Carboni,DIAL UP,6483010,1.0
1,BUENOS AIRES,75,Lobos,409,Antonio Carboni,FIBRA OPTICA,6483010,127.0
1,BUENOS AIRES,75,Lobos,409,Antonio Carboni,Otros,6483010,156.0
1,BUENOS AIRES,75,Lobos,409,Antonio Carboni,WIRELESS,6483010,101.0
1,BUENOS AIRES,75,Lobos,410,Elvira,FIBRA OPTICA,6483020,66.0
1,BUENOS AIRES,75,Lobos,410,Elvira,WIRELESS,6483020,72.0
1,BUENOS AIRES,75,Lobos,411,Lobos,ADSL,6483040,587.0
1,BUENOS AIRES,75,Lobos,411,Lobos,CABLEMODEM,6483040,6.0
1,BUENOS AIRES,75,Lobos,411,Lobos,DIAL UP,6483040,10.0
1,BUENOS AIRES,75,Lobos,411,Lobos,FIBRA OPTICA,6483040,3758.0
1,BUENOS AIRES,75,Lobos,411,Lobos,WIRELESS,6483040,1366.0
1,BUENOS AIRES,75,Lobos,412,Salvador María,ADSL,6483050,87.0
1,BUENOS AIRES,75,Lobos,412,Salvador María,FIBRA OPTICA,6483050,446.0
1,BUENOS AIRES,75,Lobos,412,Salvador María,WIRELESS,6483050,289.0
1,BUENOS AIRES,76,Lomas De Zamora,413,Banfield,ADSL,6490010,163.0
1,BUENOS AIRES,76,Lomas De Zamora,413,Banfield,CABLEMODEM,6490010,60152.0
1,BUENOS AIRES,76,Lomas De Zamora,413,Banfield,DIAL UP,6490010,77.0
1,BUENOS AIRES,76,Lomas De Zamora,413,Banfield,FIBRA OPTICA,6490010,10588.0
1,BUENOS AIRES,76,Lomas De Zamora,413,Banfield,Otros,6490010,101.0
1,BUENOS AIRES,76,Lomas De Zamora,413,Banfield,SATELITAL,6490010,1.0
1,BUENOS AIRES,76,Lomas De Zamora,414,Llavallol,ADSL,6490010,21.0
1,BUENOS AIRES,76,Lomas De Zamora,414,Llavallol,CABLEMODEM,6490010,6966.0
1,BUENOS AIRES,76,Lomas De Zamora,414,Llavallol,DIAL UP,6490010,32.0
1,BUENOS AIRES,76,Lomas De Zamora,414,Llavallol,FIBRA OPTICA,6490010,7258.0
1,BUENOS AIRES,76,Lomas De Zamora,414,Llavallol,Otros,6490010,3.0
1,BUENOS AIRES,76,Lomas De Zamora,414,Llavallol,WIRELESS,6490010,2.0
1,BUENOS AIRES,76,Lomas De Zamora,415,Lomas De Zamora,ADSL,6490010,290.0
1,BUENOS AIRES,76,Lomas De Zamora,415,Lomas De Zamora,CABLEMODEM,6490010,34847.0
1,BUENOS AIRES,76,Lomas De Zamora,415,Lomas De Zamora,DIAL UP,6490010,109.0
1,BUENOS AIRES,76,Lomas De Zamora,415,Lomas De Zamora,FIBRA OPTICA,6490010,13196.0
1,BUENOS AIRES,76,Lomas De Zamora,415,Lomas De Zamora,Otros,6490010,192.0
1,BUENOS AIRES,76,Lomas De Zamora,415,Lomas De Zamora,SATELITAL,6490010,2.0
